filename,original_path,dataset,original_score,corrupted_score,corruption_type,corruption_description,penalty_applied
03244_atepp_missing_passage_9731.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/1._Pagodes/03244.mid",atepp,99,68.23014013517702,missing_passage,missing_passage,-30.769859864822976
03244_atepp_dynamic_errors(1622)_9732.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/1._Pagodes/03244.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(1622),-15.0
03244_atepp_timing_errors(921)_9733.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/1._Pagodes/03244.mid",atepp,99,79.0,timing_errors,timing_errors(921),-20.0
03244_atepp_dynamic_errors(408)_9734.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/1._Pagodes/03244.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(408),-15.0
03244_atepp_dynamic_errors(2462)_9735.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/1._Pagodes/03244.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(2462),-15.0
03244_atepp_wrong_notes(1218)_timing_errors(2554)_dynamic_erro_9736.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/1._Pagodes/03244.mid",atepp,99,39.0,mixed,"wrong_notes(1218),timing_errors(2554),dynamic_errors(2118)",-60.0
03244_atepp_wrong_notes(2387)_timing_errors(1315)_dynamic_erro_9737.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/1._Pagodes/03244.mid",atepp,99,39.0,mixed,"wrong_notes(2387),timing_errors(1315),dynamic_errors(1822)",-60.0
03258_atepp_original_9738.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03258.mid",atepp,99,99.0,clean,original,0.0
03258_atepp_timing_errors(1212)_9739.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03258.mid",atepp,99,79.0,timing_errors,timing_errors(1212),-20.0
03258_atepp_wrong_notes(1406)_9740.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03258.mid",atepp,99,74.0,wrong_notes,wrong_notes(1406),-25.0
03258_atepp_missing_voice_9741.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03258.mid",atepp,99,55.719386922185244,missing_voice,missing_voice,-43.280613077814756
03258_atepp_missing_voice_9742.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03258.mid",atepp,99,52.98536845393157,missing_voice,missing_voice,-46.01463154606843
03258_atepp_dynamic_errors(1212)_9743.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03258.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(1212),-15.0
03258_atepp_wrong_notes(1607)_timing_errors(1453)_dynamic_erro_9744.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03258.mid",atepp,99,39.0,mixed,"wrong_notes(1607),timing_errors(1453),dynamic_errors(409)",-60.0
03258_atepp_wrong_notes(1540)_9745.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03258.mid",atepp,99,74.0,wrong_notes,wrong_notes(1540),-25.0
03258_atepp_missing_passage_9746.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03258.mid",atepp,99,72.58872706180529,missing_passage,missing_passage,-26.41127293819472
03259_atepp_original_9747.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03259.mid",atepp,99,99.0,clean,original,0.0
03259_atepp_timing_errors(1408)_9748.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03259.mid",atepp,99,79.0,timing_errors,timing_errors(1408),-20.0
03259_atepp_wrong_notes(1715)_timing_errors(1964)_dynamic_erro_9749.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03259.mid",atepp,99,39.0,mixed,"wrong_notes(1715),timing_errors(1964),dynamic_errors(2149)",-60.0
03259_atepp_dynamic_errors(1437)_9750.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03259.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(1437),-15.0
03259_atepp_missing_voice_9751.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03259.mid",atepp,99,52.489481225027,missing_voice,missing_voice,-46.510518774973
03259_atepp_timing_errors(997)_9752.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03259.mid",atepp,99,79.0,timing_errors,timing_errors(997),-20.0
03259_atepp_missing_passage_9753.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03259.mid",atepp,99,55.61141274861245,missing_passage,missing_passage,-43.38858725138755
03259_atepp_wrong_notes(2050)_timing_errors(967)_dynamic_error_9754.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03259.mid",atepp,99,39.0,mixed,"wrong_notes(2050),timing_errors(967),dynamic_errors(684)",-60.0
03259_atepp_missing_voice_9755.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03259.mid",atepp,99,59.669452752269905,missing_voice,missing_voice,-39.330547247730095
03260_atepp_original_9756.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03260.mid",atepp,99,99.0,clean,original,0.0
03260_atepp_missing_passage_9757.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03260.mid",atepp,99,65.73414048759841,missing_passage,missing_passage,-33.26585951240159
03260_atepp_missing_voice_9758.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03260.mid",atepp,99,62.5132268893716,missing_voice,missing_voice,-36.4867731106284
03260_atepp_dynamic_errors(696)_9759.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03260.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(696),-15.0
03260_atepp_missing_voice_9760.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03260.mid",atepp,99,46.193926019776185,missing_voice,missing_voice,-52.806073980223815
03260_atepp_dynamic_errors(2234)_9761.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03260.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(2234),-15.0
03260_atepp_wrong_notes(1853)_9762.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03260.mid",atepp,99,74.0,wrong_notes,wrong_notes(1853),-25.0
03260_atepp_wrong_notes(961)_9763.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03260.mid",atepp,99,74.0,wrong_notes,wrong_notes(961),-25.0
03260_atepp_missing_passage_9764.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03260.mid",atepp,99,64.8620373974999,missing_passage,missing_passage,-34.1379626025001
03261_atepp_original_9765.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03261.mid",atepp,99,99.0,clean,original,0.0
03261_atepp_wrong_notes(993)_9766.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03261.mid",atepp,99,74.0,wrong_notes,wrong_notes(993),-25.0
03261_atepp_dynamic_errors(2013)_9767.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03261.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(2013),-15.0
03261_atepp_dynamic_errors(2128)_9768.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03261.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(2128),-15.0
03261_atepp_dynamic_errors(1440)_9769.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03261.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(1440),-15.0
03261_atepp_wrong_notes(2484)_timing_errors(379)_dynamic_error_9770.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03261.mid",atepp,99,39.0,mixed,"wrong_notes(2484),timing_errors(379),dynamic_errors(2353)",-60.0
03261_atepp_wrong_notes(832)_timing_errors(2336)_dynamic_error_9771.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03261.mid",atepp,99,39.0,mixed,"wrong_notes(832),timing_errors(2336),dynamic_errors(1581)",-60.0
03261_atepp_dynamic_errors(2204)_9772.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03261.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(2204),-15.0
03261_atepp_wrong_notes(1521)_9773.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03261.mid",atepp,99,74.0,wrong_notes,wrong_notes(1521),-25.0
03262_atepp_original_9774.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03262.mid",atepp,99,99.0,clean,original,0.0
03262_atepp_wrong_notes(1097)_timing_errors(2094)_dynamic_erro_9775.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03262.mid",atepp,99,39.0,mixed,"wrong_notes(1097),timing_errors(2094),dynamic_errors(1686)",-60.0
03262_atepp_missing_voice_9776.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03262.mid",atepp,99,67.88935034036027,missing_voice,missing_voice,-31.110649659639737
03262_atepp_dynamic_errors(2217)_9777.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03262.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(2217),-15.0
03262_atepp_wrong_notes(1638)_timing_errors(1192)_dynamic_erro_9778.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03262.mid",atepp,99,39.0,mixed,"wrong_notes(1638),timing_errors(1192),dynamic_errors(2149)",-60.0
03262_atepp_dynamic_errors(872)_9779.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03262.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(872),-15.0
03262_atepp_missing_voice_9780.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03262.mid",atepp,99,57.57543393198188,missing_voice,missing_voice,-41.42456606801812
03262_atepp_missing_passage_9781.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03262.mid",atepp,99,70.60719109479292,missing_passage,missing_passage,-28.39280890520708
03262_atepp_dynamic_errors(1806)_9782.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03262.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(1806),-15.0
03263_atepp_original_9783.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03263.mid",atepp,99,99.0,clean,original,0.0
03263_atepp_missing_passage_9784.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03263.mid",atepp,99,56.95387794899971,missing_passage,missing_passage,-42.04612205100029
03263_atepp_wrong_notes(1407)_9785.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03263.mid",atepp,99,74.0,wrong_notes,wrong_notes(1407),-25.0
03263_atepp_wrong_notes(1043)_9786.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03263.mid",atepp,99,74.0,wrong_notes,wrong_notes(1043),-25.0
03263_atepp_wrong_notes(1091)_timing_errors(447)_dynamic_error_9787.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03263.mid",atepp,99,39.0,mixed,"wrong_notes(1091),timing_errors(447),dynamic_errors(1616)",-60.0
03263_atepp_wrong_notes(1780)_9788.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03263.mid",atepp,99,74.0,wrong_notes,wrong_notes(1780),-25.0
03263_atepp_dynamic_errors(940)_9789.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03263.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(940),-15.0
03263_atepp_dynamic_errors(869)_9790.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03263.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(869),-15.0
03263_atepp_timing_errors(2223)_9791.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03263.mid",atepp,99,79.0,timing_errors,timing_errors(2223),-20.0
03264_atepp_original_9792.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03264.mid",atepp,99,99.0,clean,original,0.0
03264_atepp_missing_voice_9793.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03264.mid",atepp,99,47.33224835124453,missing_voice,missing_voice,-51.66775164875547
03264_atepp_wrong_notes(2349)_9794.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03264.mid",atepp,99,74.0,wrong_notes,wrong_notes(2349),-25.0
03264_atepp_wrong_notes(2359)_timing_errors(2296)_dynamic_erro_9795.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03264.mid",atepp,99,39.0,mixed,"wrong_notes(2359),timing_errors(2296),dynamic_errors(559)",-60.0
03264_atepp_missing_voice_9796.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03264.mid",atepp,99,67.68343948252621,missing_voice,missing_voice,-31.316560517473786
03264_atepp_missing_passage_9797.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03264.mid",atepp,99,59.33069256295347,missing_passage,missing_passage,-39.66930743704653
03264_atepp_wrong_notes(1046)_timing_errors(2082)_dynamic_erro_9798.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03264.mid",atepp,99,39.0,mixed,"wrong_notes(1046),timing_errors(2082),dynamic_errors(1389)",-60.0
03264_atepp_wrong_notes(2426)_timing_errors(1445)_dynamic_erro_9799.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03264.mid",atepp,99,39.0,mixed,"wrong_notes(2426),timing_errors(1445),dynamic_errors(1571)",-60.0
03264_atepp_dynamic_errors(1092)_9800.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03264.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(1092),-15.0
03265_atepp_original_9801.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03265.mid",atepp,99,99.0,clean,original,0.0
03265_atepp_dynamic_errors(339)_9802.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03265.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(339),-15.0
03265_atepp_wrong_notes(831)_timing_errors(2278)_dynamic_error_9803.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03265.mid",atepp,99,39.0,mixed,"wrong_notes(831),timing_errors(2278),dynamic_errors(1112)",-60.0
03265_atepp_dynamic_errors(2191)_9804.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03265.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(2191),-15.0
03265_atepp_wrong_notes(2018)_9805.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03265.mid",atepp,99,74.0,wrong_notes,wrong_notes(2018),-25.0
03265_atepp_missing_passage_9806.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03265.mid",atepp,99,71.27328478072195,missing_passage,missing_passage,-27.726715219278045
03265_atepp_wrong_notes(2080)_timing_errors(1460)_dynamic_erro_9807.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03265.mid",atepp,99,39.0,mixed,"wrong_notes(2080),timing_errors(1460),dynamic_errors(1452)",-60.0
03265_atepp_timing_errors(595)_9808.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03265.mid",atepp,99,79.0,timing_errors,timing_errors(595),-20.0
03265_atepp_missing_passage_9809.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/03265.mid",atepp,99,53.238173728238614,missing_passage,missing_passage,-45.761826271761386
03245_atepp_original_9810.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03245.mid",atepp,99,99.0,clean,original,0.0
03245_atepp_wrong_notes(1791)_9811.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03245.mid",atepp,99,74.0,wrong_notes,wrong_notes(1791),-25.0
03245_atepp_dynamic_errors(507)_9812.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03245.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(507),-15.0
03245_atepp_wrong_notes(1160)_9813.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03245.mid",atepp,99,74.0,wrong_notes,wrong_notes(1160),-25.0
03245_atepp_timing_errors(1233)_9814.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03245.mid",atepp,99,79.0,timing_errors,timing_errors(1233),-20.0
03245_atepp_dynamic_errors(2317)_9815.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03245.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(2317),-15.0
03245_atepp_timing_errors(2518)_9816.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03245.mid",atepp,99,79.0,timing_errors,timing_errors(2518),-20.0
03245_atepp_wrong_notes(580)_9817.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03245.mid",atepp,99,74.0,wrong_notes,wrong_notes(580),-25.0
03245_atepp_dynamic_errors(1478)_9818.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03245.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(1478),-15.0
03246_atepp_original_9819.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03246.mid",atepp,99,99.0,clean,original,0.0
03246_atepp_timing_errors(1667)_9820.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03246.mid",atepp,99,79.0,timing_errors,timing_errors(1667),-20.0
03246_atepp_missing_voice_9821.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03246.mid",atepp,99,67.29724925759072,missing_voice,missing_voice,-31.702750742409275
03246_atepp_timing_errors(2539)_9822.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03246.mid",atepp,99,79.0,timing_errors,timing_errors(2539),-20.0
03246_atepp_wrong_notes(380)_9823.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03246.mid",atepp,99,74.0,wrong_notes,wrong_notes(380),-25.0
03246_atepp_timing_errors(1925)_9824.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03246.mid",atepp,99,79.0,timing_errors,timing_errors(1925),-20.0
03246_atepp_missing_voice_9825.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03246.mid",atepp,99,50.75676489290012,missing_voice,missing_voice,-48.24323510709988
03246_atepp_missing_voice_9826.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03246.mid",atepp,99,47.399227083248675,missing_voice,missing_voice,-51.600772916751325
03246_atepp_missing_passage_9827.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03246.mid",atepp,99,73.35689142294049,missing_passage,missing_passage,-25.6431085770595
03247_atepp_original_9828.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03247.mid",atepp,99,99.0,clean,original,0.0
03247_atepp_wrong_notes(2520)_9829.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03247.mid",atepp,99,74.0,wrong_notes,wrong_notes(2520),-25.0
03247_atepp_missing_voice_9830.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03247.mid",atepp,99,42.12066725156826,missing_voice,missing_voice,-56.87933274843174
03247_atepp_dynamic_errors(1687)_9831.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03247.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(1687),-15.0
03247_atepp_wrong_notes(2489)_9832.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03247.mid",atepp,99,74.0,wrong_notes,wrong_notes(2489),-25.0
03247_atepp_missing_passage_9833.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03247.mid",atepp,99,57.69004223503953,missing_passage,missing_passage,-41.30995776496047
03247_atepp_wrong_notes(1220)_timing_errors(1124)_dynamic_erro_9834.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03247.mid",atepp,99,39.0,mixed,"wrong_notes(1220),timing_errors(1124),dynamic_errors(1955)",-60.0
03247_atepp_missing_passage_9835.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03247.mid",atepp,99,65.69914150115935,missing_passage,missing_passage,-33.300858498840654
03247_atepp_missing_passage_9836.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03247.mid",atepp,99,60.42524456333833,missing_passage,missing_passage,-38.57475543666167
03248_atepp_original_9837.mid,"/data/scratch/acw630/ATEPP-1.1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/03248.mid",atepp,99,99.0,clean,original,0.0
